,typeofaction,sourceid,destinationid,amountofmoney,date,isfraud,typeoffraud
1233,transfer,65676,86839,478195,2019-03-09 11:16:00,1,type3
1234,transfer,95970,86839,478195,2019-07-14 13:36:00,1,type3
1235,transfer,43742,86839,478195,2019-06-08 11:33:00,1,type3
1236,transfer,68061,86839,478195,2019-06-10 11:58:00,1,type3
1237,transfer,43372,86839,478195,2019-04-02 11:53:00,1,type3
1238,transfer,23506,86839,478195,2019-07-19 10:44:00,1,type3
1239,transfer,75295,86839,478195,2019-02-24 09:35:00,1,type3
1240,transfer,44499,86839,478195,2019-03-17 14:55:00,1,type3
1241,transfer,26220,86839,478195,2019-04-30 09:01:00,1,type3
1242,transfer,239,86839,478195,2019-07-04 15:42:00,1,type3
1243,transfer,58473,86839,478195,2019-06-06 12:00:00,1,type3
1244,transfer,46161,86839,478195,2019-06-19 11:09:00,1,type3
1245,transfer,17130,86839,478195,2019-02-22 13:09:00,1,type3
1246,transfer,59524,86839,478196,2019-06-18 08:45:00,1,type3
1247,transfer,89495,42168,226478,2019-06-02 08:21:00,1,type3
1248,transfer,70669,42168,226479,2019-07-18 15:54:00,1,type3
1249,transfer,4474,42168,226479,2019-05-25 12:39:00,1,type3
1250,transfer,80584,42168,226479,2019-03-27 08:18:00,1,type3
1251,transfer,84640,42168,226479,2019-05-26 10:19:00,1,type3
1252,transfer,32144,42168,226479,2019-03-09 09:15:00,1,type3
1253,transfer,5185,42168,226479,2019-06-28 09:10:00,1,type3
1254,transfer,70960,42168,226479,2019-05-25 09:51:00,1,type3
1255,transfer,14355,42168,226479,2019-03-23 15:48:00,1,type3
1256,transfer,52112,42168,226479,2019-04-04 09:46:00,1,type3
1257,transfer,5128,42168,226479,2019-04-13 15:37:00,1,type3
1258,transfer,73501,42168,226479,2019-03-09 09:40:00,1,type3
1259,transfer,9232,42168,226479,2019-04-15 13:48:00,1,type3
1260,transfer,226,42168,226479,2019-05-06 14:14:00,1,type3
1261,transfer,10195,42168,226479,2019-07-15 11:23:00,1,type3
1262,transfer,49635,42168,226479,2019-03-31 14:14:00,1,type3
1263,transfer,71600,42168,226479,2019-03-12 13:52:00,1,type3
1264,transfer,47522,42168,226479,2019-03-11 14:34:00,1,type3
1265,transfer,78150,42168,226479,2019-04-27 09:13:00,1,type3
1266,transfer,59800,42168,226479,2019-05-17 11:19:00,1,type3
1267,transfer,6953,42168,226479,2019-07-02 11:02:00,1,type3
1268,transfer,26096,42168,226479,2019-06-06 08:52:00,1,type3
1269,transfer,33510,42168,226479,2019-07-15 09:37:00,1,type3
1270,transfer,67834,42168,226479,2019-03-13 12:38:00,1,type3
1271,transfer,12431,42168,226479,2019-06-08 08:39:00,1,type3
1272,transfer,14309,42168,226479,2019-04-22 13:16:00,1,type3
1273,transfer,73320,42168,226479,2019-03-08 15:17:00,1,type3
1274,transfer,53121,42168,226479,2019-06-18 08:12:00,1,type3
1275,transfer,3821,73055,361845,2019-02-26 15:02:00,1,type3
1276,transfer,89816,73055,361845,2019-06-27 13:54:00,1,type3
1277,transfer,81540,73055,361845,2019-04-30 11:35:00,1,type3
1278,transfer,10402,73055,361845,2019-06-03 10:21:00,1,type3
1279,transfer,36990,73055,361845,2019-04-11 13:30:00,1,type3
1280,transfer,63802,73055,361845,2019-04-29 09:25:00,1,type3
1281,transfer,23082,73055,361845,2019-06-06 10:31:00,1,type3
1282,transfer,11910,73055,361845,2019-04-21 15:40:00,1,type3
1283,transfer,99260,73055,361845,2019-04-01 12:29:00,1,type3
1284,transfer,12887,73055,361845,2019-06-18 10:14:00,1,type3
1285,transfer,81705,73055,361845,2019-04-29 15:08:00,1,type3
1286,transfer,40037,73055,361845,2019-03-07 11:41:00,1,type3
1287,transfer,52430,73055,361845,2019-04-26 14:28:00,1,type3
1288,transfer,26886,73055,361845,2019-03-08 10:07:00,1,type3
1289,transfer,30057,73055,361846,2019-04-23 10:10:00,1,type3
1290,transfer,97808,73055,361846,2019-04-11 12:42:00,1,type3
1291,transfer,57246,73055,361846,2019-07-16 09:45:00,1,type3
1292,transfer,63442,73055,361846,2019-04-03 13:21:00,1,type3
1293,transfer,28552,73055,361846,2019-06-19 14:15:00,1,type3
1294,transfer,90899,73055,361846,2019-03-30 10:34:00,1,type3
1295,transfer,77466,73055,361846,2019-05-16 10:47:00,1,type3
1296,transfer,97143,42594,2011892,2019-07-04 09:55:00,1,type3
1297,transfer,99212,42594,2011892,2019-03-10 10:20:00,1,type3
1298,transfer,14095,42594,2011893,2019-05-04 15:16:00,1,type3
1299,transfer,8956,51149,316128,2019-07-15 09:50:00,1,type3
1300,transfer,23219,51149,316128,2019-04-30 10:34:00,1,type3
1301,transfer,16917,51149,316128,2019-04-25 12:59:00,1,type3
1302,transfer,42439,51149,316128,2019-04-11 11:05:00,1,type3
1303,transfer,2896,51149,316128,2019-05-28 14:53:00,1,type3
1304,transfer,68239,51149,316128,2019-04-11 10:06:00,1,type3
1305,transfer,3529,51149,316128,2019-05-05 08:53:00,1,type3
1306,transfer,65351,51149,316129,2019-04-29 12:47:00,1,type3
1307,transfer,246,51149,316129,2019-05-19 14:34:00,1,type3
1308,transfer,8822,51149,316129,2019-07-09 14:32:00,1,type3
1309,transfer,41031,51149,316129,2019-05-12 13:02:00,1,type3
1310,transfer,6120,51149,316129,2019-06-29 08:26:00,1,type3
1311,transfer,22046,51149,316129,2019-05-08 12:33:00,1,type3
1312,transfer,46198,51149,316129,2019-05-11 12:19:00,1,type3
1313,transfer,19397,51149,316129,2019-06-30 10:59:00,1,type3
1314,transfer,1650,51149,316129,2019-04-20 11:57:00,1,type3
1315,transfer,12013,51149,316129,2019-06-15 10:36:00,1,type3
1316,transfer,4530,51149,316129,2019-04-20 12:24:00,1,type3
1317,transfer,46889,51149,316129,2019-05-07 11:41:00,1,type3
1318,transfer,26364,51149,316129,2019-06-29 12:03:00,1,type3
1319,transfer,48021,51149,316129,2019-04-02 08:51:00,1,type3
1320,transfer,40267,51149,316129,2019-03-19 11:25:00,1,type3
1321,transfer,15746,83790,274712,2019-06-07 09:20:00,1,type3
1322,transfer,15100,83790,274712,2019-04-17 15:23:00,1,type3
1323,transfer,58428,83790,274712,2019-06-26 11:15:00,1,type3
1324,transfer,61733,83790,274712,2019-05-26 09:22:00,1,type3
1325,transfer,85462,83790,274713,2019-05-29 14:44:00,1,type3
1326,transfer,6281,83790,274713,2019-06-22 13:06:00,1,type3
1327,transfer,26416,83790,274713,2019-04-06 11:01:00,1,type3
1328,transfer,49391,83790,274713,2019-03-06 09:56:00,1,type3
1329,transfer,63679,83790,274713,2019-06-06 09:18:00,1,type3
1330,transfer,56410,83790,274713,2019-03-09 12:23:00,1,type3
1331,transfer,9277,83790,274713,2019-02-27 11:19:00,1,type3
1332,transfer,29754,83790,274713,2019-07-14 08:06:00,1,type3
1333,transfer,26579,83790,274713,2019-04-10 09:49:00,1,type3
1334,transfer,26448,83790,274713,2019-03-25 09:38:00,1,type3
1335,transfer,8654,83790,274713,2019-05-01 12:45:00,1,type3
1336,transfer,52096,83790,274713,2019-03-01 08:39:00,1,type3
1337,transfer,99754,83790,274713,2019-05-19 08:56:00,1,type3
1338,transfer,14613,83790,274713,2019-07-09 13:29:00,1,type3
1339,transfer,24405,83790,274713,2019-05-01 08:49:00,1,type3
1340,transfer,20261,83790,274713,2019-03-18 11:50:00,1,type3
1341,transfer,15988,83790,274713,2019-06-05 12:13:00,1,type3
1342,transfer,59891,83790,274713,2019-06-03 10:50:00,1,type3
1343,transfer,78832,83790,274713,2019-04-12 12:43:00,1,type3
1344,transfer,9614,83790,274713,2019-06-08 08:03:00,1,type3
1345,transfer,88290,83790,274713,2019-02-28 09:20:00,1,type3
1346,transfer,77370,83790,274713,2019-05-03 12:08:00,1,type3
1347,transfer,58669,83790,274713,2019-07-11 12:45:00,1,type3
1348,transfer,728,83790,274713,2019-07-08 12:52:00,1,type3
1349,transfer,64353,74713,1310436,2019-06-11 13:00:00,1,type3
1350,transfer,17894,74713,1310436,2019-05-30 09:10:00,1,type3
1351,transfer,40237,74713,1310437,2019-03-18 13:14:00,1,type3
1352,transfer,58854,74713,1310437,2019-03-23 13:54:00,1,type3
1353,transfer,56874,74713,1310437,2019-04-25 11:40:00,1,type3
1354,transfer,52734,74713,1310437,2019-05-06 14:08:00,1,type3
1355,transfer,32713,77508,445248,2019-07-15 13:12:00,1,type3
1356,transfer,71486,77508,445248,2019-06-02 12:17:00,1,type3
1357,transfer,20358,77508,445248,2019-03-26 10:10:00,1,type3
1358,transfer,77549,77508,445248,2019-04-18 14:32:00,1,type3
1359,transfer,92740,77508,445248,2019-06-02 08:33:00,1,type3
1360,transfer,37414,77508,445248,2019-05-22 12:09:00,1,type3
1361,transfer,48631,77508,445248,2019-05-13 14:41:00,1,type3
1362,transfer,58492,77508,445248,2019-04-30 08:44:00,1,type3
1363,transfer,71160,77508,445248,2019-07-03 08:12:00,1,type3
1364,transfer,57896,77508,445249,2019-03-08 09:43:00,1,type3
1365,transfer,22313,77508,445249,2019-07-03 11:52:00,1,type3
1366,transfer,80105,77508,445249,2019-03-17 14:37:00,1,type3
1367,transfer,76977,77508,445249,2019-03-28 13:12:00,1,type3
1368,transfer,90128,77508,445249,2019-04-16 11:45:00,1,type3
1369,transfer,41512,77508,445249,2019-05-23 08:32:00,1,type3
1370,transfer,69445,77508,445249,2019-05-19 14:51:00,1,type3
1371,transfer,99359,77508,445249,2019-04-27 11:21:00,1,type3
1372,transfer,89799,95498,281506,2019-02-25 14:49:00,1,type3
1373,transfer,8439,95498,281506,2019-04-15 08:15:00,1,type3
1374,transfer,60722,95498,281506,2019-06-14 12:06:00,1,type3
1375,transfer,59359,95498,281506,2019-03-06 11:41:00,1,type3
1376,transfer,56249,95498,281506,2019-05-24 09:49:00,1,type3
1377,transfer,60661,95498,281506,2019-07-09 14:26:00,1,type3
1378,transfer,6752,95498,281506,2019-04-03 11:02:00,1,type3
1379,transfer,73912,95498,281506,2019-05-06 15:32:00,1,type3
1380,transfer,65179,95498,281506,2019-02-21 09:47:00,1,type3
1381,transfer,14146,95498,281506,2019-03-11 14:09:00,1,type3
1382,transfer,14092,95498,281506,2019-04-05 12:20:00,1,type3
1383,transfer,862,95498,281506,2019-07-18 09:11:00,1,type3
1384,transfer,28267,95498,281506,2019-04-06 10:56:00,1,type3
1385,transfer,51514,95498,281506,2019-05-31 14:09:00,1,type3
1386,transfer,14126,95498,281506,2019-06-13 09:11:00,1,type3
1387,transfer,53999,95498,281506,2019-03-18 15:11:00,1,type3
1388,transfer,95231,95498,281506,2019-06-11 14:47:00,1,type3
1389,transfer,25156,95498,281506,2019-05-20 10:09:00,1,type3
1390,transfer,95979,95498,281507,2019-03-26 14:40:00,1,type3
1391,transfer,71687,95498,281507,2019-06-11 10:33:00,1,type3
1392,transfer,66923,95498,281507,2019-07-01 13:37:00,1,type3
1393,transfer,5780,95498,281507,2019-04-05 08:54:00,1,type3
1394,transfer,84359,95498,281507,2019-05-17 10:49:00,1,type3
1395,transfer,82135,95498,281507,2019-04-29 15:27:00,1,type3
1396,transfer,15214,95498,281507,2019-03-13 14:05:00,1,type3
1397,transfer,4986,95498,281507,2019-03-03 12:41:00,1,type3
1398,transfer,89938,95498,281507,2019-06-07 14:53:00,1,type3
1399,cash-in,8764,60280,2124536,2019-04-20 09:35:00,0,none
1400,cash-in,76487,57212,3973331,2019-03-18 12:04:00,0,none
1401,cash-in,37401,37131,4689663,2019-07-08 11:08:00,0,none
1402,cash-in,5490,51446,6080470,2019-04-01 13:40:00,0,none
1403,cash-in,4859,19283,277215,2019-04-14 08:02:00,0,none
1404,cash-in,13983,54664,4793288,2019-07-14 14:38:00,0,none
1405,cash-in,41370,78452,6531605,2019-06-01 11:04:00,0,none
1406,cash-in,44836,49597,1893610,2019-06-28 13:40:00,0,none
1407,cash-in,19236,29620,1457754,2019-06-24 15:41:00,0,none
1408,cash-in,11620,41819,6086012,2019-05-21 13:12:00,0,none
1409,cash-in,16286,61097,2501756,2019-05-18 15:52:00,0,none
1410,cash-in,27507,80925,1262145,2019-06-11 13:30:00,0,none
1411,cash-in,23347,54049,980693,2019-07-16 14:10:00,0,none
1412,cash-in,29492,43138,1335905,2019-06-18 10:42:00,0,none
1413,cash-in,39266,82238,2405323,2019-04-08 13:24:00,0,none
1414,cash-in,94234,25797,1735501,2019-03-24 08:41:00,0,none
1415,cash-in,61010,28003,4708816,2019-07-18 14:14:00,0,none
1416,cash-in,95582,96373,5458852,2019-04-17 14:58:00,0,none
1417,cash-in,97892,34278,6194378,2019-03-07 10:14:00,0,none
1418,cash-in,12652,94211,5644467,2019-03-05 11:30:00,0,none
1419,cash-in,51792,52614,567299,2019-05-08 08:51:00,0,none
1420,cash-in,29947,29996,1153116,2019-03-11 14:45:00,0,none
1421,cash-in,18803,7426,6375559,2019-04-13 11:58:00,0,none
1422,cash-in,31287,85814,266502,2019-05-19 11:30:00,0,none
1423,cash-in,16409,32349,4478012,2019-04-22 11:58:00,0,none
1424,cash-in,33979,40273,1030238,2019-06-01 10:20:00,0,none
1425,cash-in,93407,56028,3478319,2019-07-19 14:07:00,0,none
1426,cash-in,70010,37329,4813926,2019-05-11 14:30:00,0,none
1427,cash-in,66916,54497,3424435,2019-05-09 08:55:00,0,none
1428,cash-in,62348,17345,6421415,2019-06-05 12:11:00,0,none
1429,cash-in,93710,45806,3012335,2019-06-03 13:02:00,0,none
1430,cash-in,35086,36839,4266693,2019-03-02 09:32:00,0,none
1431,cash-in,45526,18743,395032,2019-05-25 13:49:00,0,none
1432,cash-in,99751,17283,6139986,2019-06-24 09:45:00,0,none
1433,cash-in,5499,88631,3152907,2019-05-01 12:40:00,0,none
1434,cash-in,86622,61158,5748999,2019-03-16 12:01:00,0,none
1435,cash-in,94485,13021,6403504,2019-05-23 11:56:00,0,none
1436,cash-in,63307,35542,6360313,2019-03-29 09:36:00,0,none
1437,cash-in,95376,59438,5072865,2019-06-19 09:00:00,0,none
1438,cash-in,86807,13105,4582171,2019-04-03 14:41:00,0,none
1439,cash-in,88920,71196,2059672,2019-05-07 15:46:00,0,none
1440,cash-in,334,28048,4628330,2019-07-03 12:28:00,0,none
1441,cash-in,17447,12872,1797725,2019-03-04 09:12:00,0,none
1442,cash-in,98282,7583,1218243,2019-05-11 10:38:00,0,none
1443,cash-in,31654,50710,3368585,2019-03-19 08:50:00,0,none
1444,cash-in,11850,55033,4040477,2019-03-12 09:47:00,0,none
1445,cash-in,93901,10853,2387903,2019-07-02 08:15:00,0,none
1446,cash-in,32093,32298,2529811,2019-06-06 11:29:00,0,none
1447,cash-in,58094,16511,737413,2019-02-27 15:48:00,0,none
1448,cash-in,7480,80408,4973740,2019-06-14 10:30:00,0,none
1449,cash-in,9700,51915,4234770,2019-03-22 12:13:00,0,none
1450,cash-in,1841,83673,99015,2019-04-01 09:41:00,0,none
1451,cash-in,9841,832,5185606,2019-07-02 08:15:00,0,none
1452,cash-in,41634,98596,2262363,2019-05-25 12:23:00,0,none
1453,cash-in,2476,92988,4942500,2019-04-15 12:35:00,0,none
1454,cash-in,6380,80401,630852,2019-06-12 09:59:00,0,none
1455,cash-in,45330,42228,5622169,2019-07-12 10:46:00,0,none
1456,cash-in,47807,45676,3597983,2019-04-05 14:49:00,0,none
1457,cash-in,52358,10910,270079,2019-05-19 13:55:00,0,none
1458,cash-in,45465,7187,5102151,2019-06-23 15:27:00,0,none
1459,cash-in,12533,90499,716889,2019-07-06 14:32:00,0,none
1460,cash-in,83100,3425,5940457,2019-07-16 08:58:00,0,none
1461,cash-in,62379,26827,3083877,2019-05-04 11:41:00,0,none
1462,cash-in,23867,33114,1013817,2019-06-11 10:02:00,0,none
1463,cash-in,1683,96773,6468847,2019-06-02 11:29:00,0,none
1464,cash-in,99938,85146,68412,2019-03-20 12:32:00,0,none
1465,cash-in,60976,5502,5902402,2019-06-18 10:31:00,0,none
1466,cash-in,96739,93138,6708425,2019-05-31 14:51:00,0,none
1467,cash-in,41277,41940,2814402,2019-05-09 14:30:00,0,none
1468,cash-in,18561,99227,144129,2019-06-05 13:56:00,0,none
1469,cash-in,74876,82022,2086414,2019-03-13 11:01:00,0,none
1470,cash-in,11942,44430,4085522,2019-06-11 13:44:00,0,none
1471,cash-in,22427,58899,4687751,2019-03-31 15:14:00,0,none
1472,cash-in,66575,48350,205063,2019-05-17 08:37:00,0,none
1473,cash-in,48345,52387,6423218,2019-04-25 14:45:00,0,none
1474,cash-in,68313,41261,6820416,2019-06-06 12:15:00,0,none
1475,cash-in,71399,97607,2854607,2019-05-25 09:42:00,0,none
1476,cash-in,29367,65274,6525482,2019-03-12 10:21:00,0,none
1477,cash-in,86475,57603,4987131,2019-06-09 09:15:00,0,none
1478,cash-in,67051,427,6696099,2019-03-19 09:17:00,0,none
1479,cash-in,4944,15821,2326034,2019-06-14 13:32:00,0,none
1480,cash-in,86515,54356,3994096,2019-02-25 12:14:00,0,none
1481,cash-in,94865,71432,2717636,2019-02-26 08:42:00,0,none
1482,cash-in,21769,2665,1192521,2019-06-26 12:45:00,0,none
1483,cash-in,37691,91694,1850652,2019-07-05 09:12:00,0,none
1484,cash-in,15889,77721,3574931,2019-04-12 12:33:00,0,none
1485,cash-in,20300,67339,3617276,2019-05-07 12:37:00,0,none
1486,cash-in,6619,22080,1331102,2019-06-09 12:42:00,0,none
1487,cash-in,16037,21259,2686780,2019-03-06 15:33:00,0,none
1488,cash-in,63509,26706,2002309,2019-03-25 08:34:00,0,none
1489,cash-in,78648,26058,4421742,2019-07-01 09:14:00,0,none
1490,cash-in,38478,38565,2399232,2019-03-13 09:40:00,0,none
1491,cash-in,78997,4416,4607528,2019-04-15 13:23:00,0,none
1492,cash-in,22294,24762,4452946,2019-06-19 09:25:00,0,none
1493,cash-in,43819,80863,5178847,2019-04-17 15:11:00,0,none
1494,cash-in,34757,15632,4710952,2019-04-15 10:59:00,0,none
1495,cash-in,35516,18230,4371863,2019-03-12 14:50:00,0,none
1496,cash-in,63240,77225,4757853,2019-03-22 08:44:00,0,none
1497,cash-in,57731,1811,5955243,2019-03-14 10:49:00,0,none
1498,cash-in,21507,13013,6434292,2019-04-03 13:58:00,0,none
1499,cash-in,80394,19157,3576233,2019-05-17 09:04:00,0,none
1500,cash-in,31696,66443,3261600,2019-07-06 13:34:00,0,none
1501,cash-in,5442,92022,4287159,2019-03-03 10:39:00,0,none
1502,cash-in,54513,40291,3355181,2019-05-29 15:19:00,0,none
1503,cash-in,45772,24950,131219,2019-06-14 15:09:00,0,none
1504,cash-in,89256,86888,2167974,2019-03-22 13:16:00,0,none
1505,cash-in,33769,56431,917735,2019-06-28 11:52:00,0,none
1506,cash-in,44595,51089,4928819,2019-06-05 08:10:00,0,none
1507,cash-in,92103,29315,3107620,2019-06-14 08:59:00,0,none
1508,cash-in,84299,14151,543216,2019-03-19 09:42:00,0,none
1509,cash-in,18125,52747,5074243,2019-04-04 10:56:00,0,none
1510,cash-in,47071,72753,3768592,2019-04-17 12:25:00,0,none
1511,cash-in,67019,21135,2934138,2019-07-05 11:53:00,0,none
1512,cash-in,34941,3332,2347046,2019-05-15 12:59:00,0,none
1513,cash-in,27986,76031,5280855,2019-02-23 13:05:00,0,none
1514,cash-in,32822,99632,2623132,2019-04-20 14:31:00,0,none
1515,cash-in,82008,92672,3111675,2019-05-09 10:18:00,0,none
1516,cash-in,42627,30509,2608003,2019-07-12 09:26:00,0,none
1517,cash-in,86479,69414,4880488,2019-05-03 08:27:00,0,none
1518,cash-in,1895,66200,592123,2019-05-31 12:44:00,0,none
1519,cash-in,48135,93608,6442557,2019-07-13 12:38:00,0,none
1520,cash-in,93228,66160,5370378,2019-04-07 10:27:00,0,none
1521,cash-in,48423,22491,4616652,2019-04-07 12:26:00,0,none
1522,cash-in,15335,48518,631415,2019-04-14 13:13:00,0,none
1523,cash-in,38256,18166,4166313,2019-04-05 12:05:00,0,none
1524,cash-in,83611,93313,4979620,2019-03-03 10:03:00,0,none
1525,cash-in,71371,53821,5279346,2019-06-06 11:07:00,0,none
1526,cash-in,36856,28476,3090646,2019-04-22 11:08:00,0,none
1527,cash-in,42005,6034,4714192,2019-04-05 15:27:00,0,none
1528,cash-in,93017,27061,3935548,2019-04-29 11:23:00,0,none
1529,cash-in,76155,96092,1435180,2019-07-07 13:13:00,0,none
1530,cash-in,54787,35133,519708,2019-05-09 09:07:00,0,none
1531,cash-in,50094,90993,5189387,2019-07-03 12:16:00,0,none
1532,cash-in,32142,38108,3316517,2019-02-20 14:45:00,0,none
1533,cash-in,50341,82940,3754021,2019-02-24 08:11:00,0,none
1534,cash-in,4470,84461,2596920,2019-03-30 14:16:00,0,none
1535,cash-in,5396,23417,316393,2019-07-16 15:28:00,0,none
1536,cash-in,95201,4542,5104924,2019-07-09 09:30:00,0,none
1537,cash-in,11699,93579,2987751,2019-06-13 11:30:00,0,none
1538,cash-in,72763,23600,5913611,2019-06-27 14:04:00,0,none
1539,cash-in,20909,39331,5760785,2019-05-24 10:24:00,0,none
1540,cash-in,29594,62188,5549084,2019-06-26 15:41:00,0,none
1541,cash-in,58105,16569,4569024,2019-06-12 15:56:00,0,none
1542,cash-in,66704,95558,2826744,2019-03-17 10:02:00,0,none
1543,cash-in,1897,24338,1642372,2019-05-11 15:30:00,0,none
1544,cash-in,55923,56983,5400135,2019-04-08 11:34:00,0,none
1545,cash-in,36246,84211,572349,2019-07-15 10:55:00,0,none
1546,cash-in,86178,78562,4056756,2019-04-25 10:48:00,0,none
1547,cash-in,2476,85333,1824805,2019-06-02 11:08:00,0,none
1548,cash-in,72995,80260,4129042,2019-03-17 12:14:00,0,none
1549,cash-in,12870,70402,535208,2019-07-16 08:47:00,0,none
1550,cash-in,10859,48510,5544956,2019-03-25 10:21:00,0,none
1551,cash-in,78139,25401,1684039,2019-07-17 10:25:00,0,none
1552,cash-in,33855,95164,4027140,2019-03-29 13:25:00,0,none
1553,cash-in,6727,58630,6455691,2019-06-08 09:32:00,0,none
1554,cash-in,21533,40003,3621697,2019-03-26 14:08:00,0,none
1555,cash-in,83352,25201,1111902,2019-03-05 10:58:00,0,none
1556,cash-in,36106,23286,3640278,2019-03-01 12:56:00,0,none
1557,cash-in,62714,67579,3633901,2019-03-08 09:15:00,0,none
1558,cash-in,84426,60595,2757093,2019-06-15 14:01:00,0,none
1559,cash-in,87486,55111,860940,2019-03-03 15:56:00,0,none
1560,cash-in,79037,61076,5433625,2019-06-17 15:54:00,0,none
1561,cash-in,65197,5746,2844407,2019-07-12 15:13:00,0,none
1562,cash-in,13594,64373,2093588,2019-06-27 08:48:00,0,none
1563,cash-in,65883,24748,867977,2019-07-10 09:19:00,0,none
1564,cash-in,25929,17258,4497752,2019-06-06 12:00:00,0,none
1565,cash-in,48309,87296,3058326,2019-06-27 11:03:00,0,none
1566,cash-in,91306,77046,5823140,2019-03-30 15:48:00,0,none
1567,cash-in,11525,75209,6465639,2019-03-21 09:59:00,0,none
1568,cash-in,84215,63021,1232548,2019-04-21 12:32:00,0,none
1569,cash-in,76718,42277,1736416,2019-04-22 15:09:00,0,none
1570,cash-in,20051,87338,3874713,2019-04-26 10:33:00,0,none
1571,cash-in,69988,11091,5959298,2019-07-16 14:44:00,0,none
1572,cash-in,66379,60426,4227321,2019-02-27 08:08:00,0,none
1573,cash-in,78243,24444,3418208,2019-07-13 09:19:00,0,none
1574,cash-in,29763,17266,3405797,2019-06-11 08:59:00,0,none
1575,cash-in,87164,87335,447595,2019-06-05 12:40:00,0,none
1576,cash-in,65823,39370,3837109,2019-05-09 10:01:00,0,none
1577,cash-in,4113,85486,2269971,2019-03-01 12:41:00,0,none
1578,cash-in,45407,94679,6819592,2019-04-14 10:35:00,0,none
1579,cash-in,33189,58513,4034093,2019-03-02 10:03:00,0,none
1580,cash-in,24009,99360,1784913,2019-05-01 08:25:00,0,none
1581,cash-in,8581,27487,1349463,2019-07-01 08:32:00,0,none
1582,cash-in,70889,36540,3453599,2019-05-07 14:14:00,0,none
1583,cash-in,349,6966,3750180,2019-06-07 11:12:00,0,none
1584,cash-in,72130,26194,3816892,2019-05-02 11:52:00,0,none
1585,cash-in,14057,33935,611056,2019-05-02 14:13:00,0,none
1586,cash-in,1646,87331,112917,2019-06-02 09:52:00,0,none
1587,cash-in,82959,5634,3291373,2019-04-16 11:44:00,0,none
1588,cash-in,97278,9091,1898417,2019-06-15 10:30:00,0,none
1589,cash-in,69663,51624,3530283,2019-05-19 11:13:00,0,none
1590,cash-in,35511,75542,448910,2019-07-06 12:58:00,0,none
1591,cash-in,32042,72317,5712794,2019-05-10 09:16:00,0,none
1592,cash-in,81273,46402,2936526,2019-04-14 14:58:00,0,none
1593,cash-in,82705,31310,514418,2019-03-06 12:30:00,0,none
1594,cash-in,64028,27444,646119,2019-03-07 11:50:00,0,none
1595,cash-in,33718,69566,670391,2019-07-01 08:03:00,0,none
1596,cash-in,52088,41176,2181996,2019-04-12 09:57:00,0,none
1597,cash-in,45294,6199,5959988,2019-05-27 10:35:00,0,none
1598,cash-in,17576,83939,185456,2019-02-24 11:21:00,0,none
1599,cash-in,70010,38565,6878958,2019-05-22 15:32:00,0,none
1600,cash-in,11699,832,1702403,2019-06-30 13:38:00,0,none
1601,cash-in,33769,60595,5126204,2019-03-28 11:45:00,0,none
1602,cash-in,41634,76031,1853925,2019-07-17 08:05:00,0,none
1603,cash-in,11525,15632,4972373,2019-04-28 15:48:00,0,none
1604,cash-in,93710,36856,4440241,2019-04-17 15:46:00,0,none
1605,cash-in,1683,11620,3606548,2019-04-21 15:50:00,0,none
1606,cash-in,1895,42005,4855182,2019-06-08 14:13:00,0,none
1607,cash-in,86807,29492,4397517,2019-03-17 12:54:00,0,none
1608,cash-in,63307,35511,2071229,2019-05-01 12:32:00,0,none
1609,cash-in,39370,21533,2001168,2019-06-17 15:27:00,0,none
1610,cash-in,99632,32042,1589935,2019-06-07 12:20:00,0,none
1611,cash-in,99632,7480,2892068,2019-03-26 12:28:00,0,none
1612,cash-in,55033,55923,3405904,2019-07-16 12:13:00,0,none
1613,cash-in,87338,16037,6063558,2019-06-26 12:39:00,0,none
1614,cash-in,82940,10853,262460,2019-05-16 11:02:00,0,none
1615,cash-in,45806,15632,1796475,2019-04-19 08:54:00,0,none
1616,cash-in,93579,18166,624864,2019-06-20 09:11:00,0,none
1617,cash-in,15632,35133,1244016,2019-07-16 12:16:00,0,none
1618,cash-in,83939,18230,1268221,2019-05-23 13:10:00,0,none
1619,cash-in,41819,31439,4007857,2019-03-12 09:44:00,0,none
1620,cash-in,30509,43439,5384694,2019-04-19 15:37:00,0,none
1621,cash-in,36839,30965,4588859,2019-06-29 11:36:00,0,none
1622,cash-in,36839,37177,1296433,2019-07-13 13:43:00,0,none
1623,cash-in,80401,43439,5255938,2019-04-10 14:56:00,0,none
1624,cash-in,11620,82688,3529488,2019-05-05 09:38:00,0,none
1625,cash-in,45772,82410,4040534,2019-05-05 13:30:00,0,none
1626,cash-in,17447,75076,4128552,2019-06-25 09:38:00,0,none
1627,cash-in,62348,30105,6306849,2019-06-02 08:23:00,0,none
1628,cash-in,79037,41220,5901524,2019-06-01 08:33:00,0,none
1629,cash-in,93608,60094,1224808,2019-03-22 13:31:00,0,none
1630,cash-in,60595,7806,6715748,2019-06-17 10:59:00,0,none
1631,cash-in,80925,16595,4775669,2019-06-17 14:53:00,0,none
1632,cash-in,23417,34544,3840604,2019-03-30 13:31:00,0,none
1633,cash-in,94211,90146,2609475,2019-03-26 14:23:00,0,none
1634,cash-in,52358,70742,4069285,2019-05-04 12:46:00,0,none
1635,cash-in,82008,16524,6419065,2019-02-26 10:29:00,0,none
1636,cash-in,62348,70964,5612589,2019-03-22 11:29:00,0,none
